date,point,libo,comment
2024-03-14T21:34:48.421794,NA,NA,120部屋
2024-03-14T21:36:56.427579,43493,5
2024-03-14T21:39:03.172118,44091,5
2024-03-14T21:41:16.548774,43792,5
2024-03-14T21:43:39.050568,44390,5
2024-03-14T21:45:56.716253,43935,5
2024-03-14T21:48:07.592539,44390,5
2024-03-14T21:50:24.731661,44091,5
2024-03-14T21:53:15.488488,43953,5
2024-03-14T21:55:38.131267,44390,5
2024-03-14T21:58:02.216356,43953,5
2024-03-14T22:00:19.931645,43953,5
2024-03-14T22:02:24.312222,44091,5
2024-03-14T22:04:38.189973,43953,5
2024-03-14T22:06:56.724701,44091,5
2024-03-14T22:09:13.282057,43953,5
2024-03-14T22:11:40.172513,43953,5
2024-03-14T22:14:04.135357,44091,5
2024-03-14T22:14:23.279976,NA,NA,↑自アンコ
2024-03-14T22:27:27.375974,NA,NA,120部屋
2024-03-14T22:29:43.561087,NA,NA,150
2024-03-14T22:31:50.053537,45159,5
2024-03-14T22:33:54.071095,45287,5
2024-03-14T22:36:07.009091,45149,5
2024-03-14T22:38:08.511118,44988,5
2024-03-14T22:40:18.129606,45159,5
2024-03-14T22:42:31.836659,45289,5
2024-03-14T22:44:37.234296,45287,5
2024-03-14T22:46:37.971421,45159,5
2024-03-14T22:48:54.996859,44850,5
2024-03-14T22:50:52.039628,45287,5
2024-03-14T22:52:53.849348,45159,5
2024-03-14T22:55:05.897995,45287,5
2024-03-14T22:57:09.180232,45287,5
2024-03-14T22:59:16.346599,44850,5
2024-03-14T23:01:30.242074,45287,5
2024-03-14T23:05:05.295833,44988,5
2024-03-14T23:07:09.846324,44689,5
2024-03-14T23:09:16.738074,44850,5
2024-03-14T23:11:20.426748,44988,5
2024-03-14T23:13:28.525819,45149,5
2024-03-14T23:15:31.626968,44551,5
2024-03-14T23:17:48.346073,44551,5
2024-03-14T23:19:51.535307,44850,5
2024-03-14T23:21:57.555170,44850,5
2024-03-14T23:24:08.128038,44091,5
2024-03-14T23:26:12.468666,44988,5
2024-03-14T23:28:16.005447,44988,5
2024-03-14T23:30:22.854007,44689,5
2024-03-14T23:32:27.107227,44850,5
2024-03-14T23:34:37.960477,44850,5
2024-03-14T23:36:42.460849,45149,5
2024-03-14T23:38:50.775545,44551,5
2024-03-14T23:40:53.353399,44988,5
2024-03-14T23:43:03.510878,45149,5
2024-03-14T23:45:11.560494,44988,5
2024-03-14T23:47:13.638854,44988,5
2024-03-14T23:49:18.552022,44988,5
