date,point,libo,comment
2024-03-08T20:01:23.523448,NA,NA,チャレライ
2024-03-08T20:04:10.255948,22920,5
2024-03-08T20:04:23.058767,NA,NA,DM部屋
2024-03-08T20:08:17.171498,42826,5
2024-03-08T20:10:21.302130,43148,5
2024-03-08T20:13:00.272045,43148,5
2024-03-08T20:15:11.776241,42987,5
2024-03-08T20:17:22.756674,43148,5
2024-03-08T20:19:30.316711,42826,5
2024-03-08T20:21:40.865213,42527,5
2024-03-08T20:23:47.198034,42826,5
2024-03-08T20:25:59.929589,42389,5
2024-03-08T20:28:12.370369,43148,5
2024-03-08T20:33:13.720571,43148,5
2024-03-08T20:35:24.363470,43148,5
2024-03-08T20:37:40.635438,43148,5
2024-03-08T20:39:40.398799,42987,5
2024-03-08T20:41:50.655621,42987,5
2024-03-08T20:44:01.180386,42987,5
2024-03-08T20:46:05.601403,42389,5
2024-03-08T20:48:13.740536,42826,5
2024-03-08T20:50:29.218519,42826,5
2024-03-08T20:52:35.834038,42826,5
2024-03-08T20:54:46.074672,42826,5
2024-03-08T20:56:48.883950,42688,5
2024-03-08T20:59:03.863462,42987,5
2024-03-08T21:01:14.827851,41630,5
2024-03-08T21:03:21.573855,42389,5
2024-03-08T21:05:37.708665,42826,5
2024-03-08T21:07:44.530319,43148,5
2024-03-08T21:09:48.188192,42527,5
2024-03-08T21:11:55.630328,43148,5
2024-03-08T21:14:46.972822,42826,5
2024-03-08T21:17:05.285657,42389,5
2024-03-08T21:19:10.130611,42389,5
2024-03-08T21:21:16.935843,42826,5
2024-03-08T21:23:24.742278,42688,5
2024-03-08T21:25:36.174128,41630,5
2024-03-08T21:27:48.121014,42688,5
2024-03-08T21:30:02.826243,42987,5
2024-03-08T21:32:15.833495,42826,5
2024-03-08T21:34:46.797340,42826,5
2024-03-08T21:36:58.163007,43148,5
2024-03-08T21:39:07.551996,41929,5
2024-03-08T21:41:14.783054,42987,5
2024-03-08T21:43:16.778374,42987,5
2024-03-08T21:45:21.513793,43148,5
2024-03-08T21:47:33.468750,42067,5
2024-03-08T21:49:46.393872,42987,5
2024-03-08T21:52:04.345242,43148,5
2024-03-08T21:54:08.227590,42688,5
2024-03-08T21:56:33.161415,43148,5
2024-03-08T21:58:49.464588,42067,5
2024-03-08T22:01:07.310524,42067,5
2024-03-08T22:03:10.106653,43148,5
2024-03-08T22:05:20.314787,42826,5
2024-03-08T22:13:24.459479,NA,NA,休憩15分
2024-03-08T22:25:42.851715,42527,5
2024-03-08T22:27:58.171728,42987,5
2024-03-08T22:30:16.507646,42826,5
2024-03-08T22:32:22.518720,43286,5
2024-03-08T22:34:44.271986,42987,5
2024-03-08T22:36:46.147317,43148,5
2024-03-08T22:38:49.476398,43148,5
2024-03-08T22:41:09.792459,43286,5
2024-03-08T22:43:11.324571,43148,5
2024-03-08T22:45:23.752314,42527,5
2024-03-08T22:47:34.734780,42389,5
2024-03-08T22:49:45.725530,42987,5
2024-03-08T22:51:50.152100,43286,5
2024-03-08T22:54:06.064487,43138,5
2024-03-08T22:56:03.274010,43138,5
2024-03-08T22:58:20.840649,43286,5
2024-03-08T23:00:33.656135,42987,5
2024-03-08T23:02:41.086227,43148,5
2024-03-08T23:04:51.390165,43148,5
2024-03-08T23:07:10.498502,43148,5
2024-03-08T23:09:15.653583,43286,5
2024-03-08T23:21:12.203191,42389,5
2024-03-08T23:23:20.545693,42987,5
2024-03-08T23:25:34.795604,42826,5
2024-03-08T23:27:44.880609,42826,5
2024-03-08T23:30:00.957161,42826,5
2024-03-08T23:32:15.076628,42389,5
2024-03-08T23:37:35.799172,42527,5
2024-03-08T23:39:47.222678,42826,5
2024-03-08T23:42:06.830833,42389,5
2024-03-08T23:44:07.681205,42826,5
2024-03-08T23:46:20.659770,42527,5
2024-03-08T23:48:31.243347,42829,5
